,session_id,session_started_at,session_ended_at,user_id,device_type,device_browser,device_operating_system,device_language,country
287,,2023-10-17 01:27:58,2023-10-17 01:42:16,168012827083652,mobile,bing,ios,FR,FR
288,,2023-12-23 09:48:11,2023-12-23 10:05:54,168012827083652,mobile,bing,ios,FR,FR
289,,2023-06-25 18:39:03,2023-06-25 19:20:50,168012827083652,mobile,bing,ios,FR,FR
290,,2023-03-13 10:50:54,2023-03-13 11:21:23,168012827083652,mobile,bing,ios,FR,FR
291,,2023-03-19 18:13:42,2023-03-19 18:38:51,168012827083652,mobile,bing,ios,FR,FR
292,,2023-03-30 04:04:13,2023-03-30 04:31:43,207413049976358,mobile,,ios,FR,FR
293,,2023-07-24 20:58:11,2023-07-24 21:34:18,207413049976358,mobile,,ios,FR,FR
294,,2023-08-24 07:41:22,2023-08-24 08:06:36,207413049976358,mobile,,ios,FR,FR
295,,2023-09-14 02:18:03,2023-09-14 03:01:52,207413049976358,mobile,,ios,FR,FR
296,,2023-06-18 08:22:55,2023-06-18 09:10:45,207413049976358,mobile,,ios,FR,FR
297,,2023-03-04 09:58:10,2023-03-04 10:56:03,212257016233025,mobile,bing,android,EN,
298,,2023-12-01 18:13:53,2023-12-01 18:34:26,212257016233025,mobile,bing,android,EN,
299,,2023-01-31 06:27:09,2023-01-31 06:49:30,132679548133543,mobile,,ios,FR,FR
300,,2023-06-18 06:18:08,2023-06-18 06:58:27,132679548133543,mobile,,ios,FR,FR
301,,2023-12-12 19:36:28,2023-12-12 20:33:52,132679548133543,mobile,,ios,FR,FR
302,,2023-06-05 19:13:12,2023-06-05 20:08:03,132679548133543,mobile,,ios,FR,FR
303,,2023-04-04 06:20:25,2023-04-04 06:28:22,671840835247558,mobile,google,android,FR,FR
304,,2023-11-28 14:46:34,2023-11-28 15:28:03,671840835247558,mobile,google,android,FR,FR
305,,2023-07-09 15:52:00,2023-07-09 15:59:08,671840835247558,mobile,google,android,FR,FR
306,,2023-01-29 00:36:25,2023-01-29 01:25:46,315962333379961,mobile,bing,android,FR,FR
307,,2023-03-08 21:31:26,2023-03-08 22:05:47,315962333379961,mobile,bing,android,FR,FR
308,,2023-09-04 02:55:36,2023-09-04 03:25:13,315962333379961,mobile,bing,android,FR,FR
309,,2023-07-22 01:06:20,2023-07-22 01:28:56,912982702164177,mobile,,ios,FR,FR
310,,2023-12-09 02:42:17,2023-12-09 02:46:32,912982702164177,mobile,,ios,FR,FR
311,,2023-10-07 06:16:59,2023-10-07 06:36:48,912982702164177,mobile,,ios,FR,FR
312,,2023-11-22 09:56:50,2023-11-22 10:23:07,912982702164177,mobile,,ios,FR,FR
313,,2023-07-31 05:48:24,2023-07-31 06:26:28,912982702164177,mobile,,ios,FR,FR
314,,2023-12-13 06:38:55,2023-12-13 07:11:03,912982702164177,mobile,,ios,FR,FR
315,,2023-07-06 17:50:15,2023-07-06 18:23:48,912982702164177,mobile,,ios,FR,FR
316,,2023-10-22 18:02:54,2023-10-22 18:29:28,805919098640572,desktop,yahoo,,,FR
317,,2023-05-12 13:57:55,2023-05-12 14:54:13,805919098640572,desktop,yahoo,,,FR
318,,2023-09-24 07:45:20,2023-09-24 08:41:22,970813854984884,mobile,bing,android,FR,FR
319,,2023-02-07 08:42:47,2023-02-07 08:54:53,970813854984884,mobile,bing,android,FR,FR
320,,2023-05-24 04:00:18,2023-05-24 04:50:34,970813854984884,mobile,bing,android,FR,FR
321,,2023-12-06 07:41:57,2023-12-06 08:19:26,573128640172065,mobile,,ios,FR,FR
322,,2023-12-18 11:04:04,2023-12-18 12:01:59,573128640172065,mobile,,ios,FR,FR
323,,2023-12-29 22:23:52,2023-12-29 23:15:36,573128640172065,mobile,,ios,FR,FR
324,,2023-03-24 10:43:35,2023-03-24 11:39:39,304624212012605,mobile,google,ios,FR,FR
325,,2023-09-26 04:00:45,2023-09-26 04:18:42,304624212012605,mobile,google,ios,FR,FR
326,,2023-12-04 10:46:57,2023-12-04 11:15:14,304624212012605,mobile,google,ios,FR,FR
327,,2023-12-04 06:16:50,2023-12-04 07:07:43,304624212012605,mobile,google,ios,FR,FR
328,,2023-04-11 04:18:16,2023-04-11 05:01:58,304624212012605,mobile,google,ios,FR,FR
329,,2023-05-06 17:29:56,2023-05-06 17:46:09,304624212012605,mobile,google,ios,FR,FR
330,,2023-03-15 13:23:49,2023-03-15 14:00:32,338091726260577,mobile,google,ios,FR,FR
331,,2023-09-18 08:20:41,2023-09-18 08:22:01,338091726260577,mobile,google,ios,FR,FR
332,,2023-05-28 17:19:24,2023-05-28 18:11:23,338091726260577,mobile,google,ios,FR,FR
333,,2023-08-13 13:18:29,2023-08-13 13:23:47,338091726260577,mobile,google,ios,FR,FR
334,,2023-01-06 00:47:04,2023-01-06 00:48:38,285348150972294,desktop,google,,,UK
335,,2023-04-08 20:07:47,2023-04-08 20:14:44,285348150972294,desktop,google,,,UK
336,,2023-07-15 05:21:16,2023-07-15 06:10:55,285348150972294,desktop,google,,,UK
337,,2023-09-24 02:52:16,2023-09-24 03:26:42,285348150972294,desktop,google,,,UK
338,,2023-04-30 06:32:31,2023-04-30 07:32:03,285348150972294,desktop,google,,,UK
339,,2023-11-18 20:09:40,2023-11-18 21:04:30,177995211535790,mobile,google,android,FR,FR
340,,2023-07-30 05:14:44,2023-07-30 05:42:41,177995211535790,mobile,google,android,FR,FR
341,,2023-04-30 04:57:22,2023-04-30 05:09:15,177995211535790,mobile,google,android,FR,FR
342,,2023-08-31 18:01:51,2023-08-31 18:15:14,177995211535790,mobile,google,android,FR,FR
343,,2023-09-13 12:07:34,2023-09-13 12:35:16,205928142270969,mobile,google,ios,FR,FR
344,,2023-10-21 22:00:14,2023-10-21 22:55:35,205928142270969,mobile,google,ios,FR,FR
345,,2023-11-25 13:50:50,2023-11-25 14:30:08,205928142270969,mobile,google,ios,FR,FR
346,,2023-02-24 02:50:34,2023-02-24 02:52:05,205928142270969,mobile,google,ios,FR,FR
347,,2023-12-19 01:37:43,2023-12-19 02:34:07,205928142270969,mobile,google,ios,FR,FR
348,,2023-02-28 13:53:42,2023-02-28 13:54:26,205928142270969,mobile,google,ios,FR,FR
349,,2023-03-02 07:15:57,2023-03-02 07:43:30,236909233905959,desktop,,,,FR
350,,2023-09-06 18:09:11,2023-09-06 18:39:56,270212863541063,mobile,google,ios,FR,FR
351,,2023-12-08 14:28:55,2023-12-08 14:56:39,270212863541063,mobile,google,ios,FR,FR
352,,2023-02-13 18:42:18,2023-02-13 18:57:31,270212863541063,mobile,google,ios,FR,FR
353,,2023-04-22 07:21:22,2023-04-22 07:26:43,270212863541063,mobile,google,ios,FR,FR
354,,2023-04-28 08:33:00,2023-04-28 08:49:04,270212863541063,mobile,google,ios,FR,FR
355,,2023-11-19 07:39:54,2023-11-19 07:48:08,270212863541063,mobile,google,ios,FR,FR
356,,2023-11-04 00:51:19,2023-11-04 01:04:02,817051816369555,mobile,google,android,FR,
357,,2023-11-04 04:27:58,2023-11-04 04:34:23,817051816369555,mobile,google,android,FR,
358,,2023-03-24 13:52:05,2023-03-24 14:49:54,817051816369555,mobile,google,android,FR,
359,,2023-07-16 01:13:58,2023-07-16 01:45:29,817051816369555,mobile,google,android,FR,
360,,2023-10-07 03:46:51,2023-10-07 04:04:08,136109949774019,mobile,google,ios,FR,FR
361,,2023-03-15 00:49:33,2023-03-15 01:03:59,136109949774019,mobile,google,ios,FR,FR
362,,2023-12-30 10:27:37,2023-12-30 10:40:17,136109949774019,mobile,google,ios,FR,FR
363,,2023-02-01 15:01:54,2023-02-01 15:40:41,178213443554989,mobile,google,android,EN,FR
364,,2023-03-15 21:10:37,2023-03-15 22:03:57,178213443554989,mobile,google,android,EN,FR
365,,2023-04-16 18:23:31,2023-04-16 19:04:35,178213443554989,mobile,google,android,EN,FR
366,,2023-01-24 17:38:49,2023-01-24 18:28:00,178213443554989,mobile,google,android,EN,FR
367,,2023-05-18 14:44:01,2023-05-18 15:41:49,909076985835330,desktop,yahoo,,,SP
368,,2023-12-31 22:04:05,2023-12-31 22:29:05,909076985835330,desktop,yahoo,,,SP
369,,2023-08-13 05:39:06,2023-08-13 06:24:35,909076985835330,desktop,yahoo,,,SP
370,,2023-07-17 22:30:48,2023-07-17 22:41:00,909076985835330,desktop,yahoo,,,SP
371,,2023-11-14 06:02:08,2023-11-14 06:26:58,909076985835330,desktop,yahoo,,,SP
372,,2023-05-08 01:49:40,2023-05-08 02:09:39,909076985835330,desktop,yahoo,,,SP
373,,2023-06-19 07:45:19,2023-06-19 08:05:29,558647964149351,mobile,yahoo,ios,28501,FR
374,,2023-01-02 14:20:11,2023-01-02 14:44:36,558647964149351,mobile,yahoo,ios,28501,FR
375,,2023-02-22 13:50:40,2023-02-22 14:42:12,558647964149351,mobile,yahoo,ios,28501,FR
376,,2023-10-11 13:58:52,2023-10-11 14:03:18,558647964149351,mobile,yahoo,ios,28501,FR
377,,2023-09-03 09:35:52,2023-09-03 09:41:25,558647964149351,mobile,yahoo,ios,28501,FR
378,,2023-03-27 00:30:35,2023-03-27 00:54:22,558647964149351,mobile,yahoo,ios,28501,FR
379,,2023-06-07 18:57:06,2023-06-07 19:40:54,252437425671147,mobile,google,ios,FR,
380,,2023-05-02 21:34:15,2023-05-02 22:12:41,252437425671147,mobile,google,ios,FR,
381,,2023-09-14 08:00:39,2023-09-14 08:36:08,252437425671147,mobile,google,ios,FR,
382,,2023-05-29 18:28:42,2023-05-29 18:50:39,252437425671147,mobile,google,ios,FR,
383,,2023-08-21 23:50:35,2023-08-22 00:39:08,252437425671147,mobile,google,ios,FR,
384,,2023-11-13 13:28:55,2023-11-13 14:27:27,252437425671147,mobile,google,ios,FR,
385,,2023-06-02 11:33:34,2023-06-02 12:05:34,954276248948871,mobile,google,ios,,FR
386,,2023-04-03 20:09:49,2023-04-03 20:19:50,954276248948871,mobile,google,ios,,FR
387,,2023-10-13 21:02:30,2023-10-13 21:58:22,954276248948871,mobile,google,ios,,FR
388,,2023-06-30 12:48:52,2023-06-30 13:29:53,954276248948871,mobile,google,ios,,FR
389,,2023-05-17 09:49:45,2023-05-17 09:59:06,159424418027363,mobile,,android,FR,FR
390,,2023-11-17 19:24:48,2023-11-17 20:00:42,159424418027363,mobile,,android,FR,FR
391,,2023-06-30 15:50:04,2023-06-30 16:26:03,186087965833285,desktop,google,,,FR
392,,2023-10-11 10:47:20,2023-10-11 11:02:31,186087965833285,desktop,google,,,FR
393,,2023-03-29 20:25:39,2023-03-29 20:26:28,186087965833285,desktop,google,,,FR
394,,2023-01-20 03:38:55,2023-01-20 04:00:07,186087965833285,desktop,google,,,FR
395,,2023-04-16 03:50:26,2023-04-16 04:49:14,186087965833285,desktop,google,,,FR
396,,2023-10-27 02:33:57,2023-10-27 02:51:49,328682641497692,mobile,google,ios,FR,FR
397,,2023-04-09 08:33:30,2023-04-09 09:28:07,328682641497692,mobile,google,ios,FR,FR
398,,2023-10-31 17:45:00,2023-10-31 18:14:40,328682641497692,mobile,google,ios,FR,FR
399,,2023-06-10 02:27:58,2023-06-10 02:42:00,157092306465722,mobile,,ios,04,SP
400,,2023-01-15 10:26:06,2023-01-15 11:03:58,157092306465722,mobile,,ios,04,SP
401,,2023-11-14 13:18:45,2023-11-14 13:48:41,157092306465722,mobile,,ios,04,SP
402,,2023-02-12 04:01:53,2023-02-12 04:42:29,157092306465722,mobile,,ios,04,SP
403,,2023-03-31 00:15:50,2023-03-31 00:17:56,335041138329291,mobile,,ios,FR,FR
404,,2023-08-04 10:08:53,2023-08-04 10:27:56,335041138329291,mobile,,ios,FR,FR
405,,2023-05-13 09:14:57,2023-05-13 09:40:14,335041138329291,mobile,,ios,FR,FR
406,,2023-01-12 03:47:38,2023-01-12 04:11:40,335041138329291,mobile,,ios,FR,FR
407,,2023-03-02 00:47:21,2023-03-02 01:30:08,268157880455181,mobile,google,ios,28501,FR
408,,2023-06-21 13:45:30,2023-06-21 14:14:07,268157880455181,mobile,google,ios,28501,FR
409,,2023-12-10 01:56:19,2023-12-10 02:22:49,268157880455181,mobile,google,ios,28501,FR
410,,2023-01-10 22:17:14,2023-01-10 22:41:26,268157880455181,mobile,google,ios,28501,FR
411,,2023-10-08 02:18:28,2023-10-08 03:00:49,268157880455181,mobile,google,ios,28501,FR
412,,2023-01-21 16:27:54,2023-01-21 17:01:12,268157880455181,mobile,google,ios,28501,FR
413,,2023-05-15 08:07:26,2023-05-15 08:56:15,268157880455181,mobile,google,ios,28501,FR
414,,2023-12-01 08:18:29,2023-12-01 08:42:38,268157880455181,mobile,google,ios,28501,FR
415,,2023-03-12 08:36:35,2023-03-12 08:38:15,268157880455181,mobile,google,ios,28501,FR
416,,2023-01-10 00:03:17,2023-01-10 00:06:50,210980868599588,desktop,google,,,FR
417,,2023-05-11 08:46:55,2023-05-11 09:41:12,210980868599588,desktop,google,,,FR
418,,2023-06-25 14:11:03,2023-06-25 14:14:15,210980868599588,desktop,google,,,FR
419,,2023-02-07 16:10:09,2023-02-07 16:57:42,210980868599588,desktop,google,,,FR
420,,2023-02-24 03:32:55,2023-02-24 03:46:00,220717210143489,mobile,google,ios,85183,FR
421,,2023-09-17 08:36:00,2023-09-17 08:44:18,220717210143489,mobile,google,ios,85183,FR
422,,2023-08-08 16:19:02,2023-08-08 16:52:43,220717210143489,mobile,google,ios,85183,FR
423,,2023-05-21 16:37:19,2023-05-21 16:40:05,220717210143489,mobile,google,ios,85183,FR
424,,2023-04-14 17:23:15,2023-04-14 18:12:13,220717210143489,mobile,google,ios,85183,FR
425,,2023-09-26 19:54:42,2023-09-26 20:01:36,220717210143489,mobile,google,ios,85183,FR
426,,2023-04-26 19:24:44,2023-04-26 19:44:34,394489663925438,desktop,yahoo,,,FR
427,,2023-08-11 18:12:22,2023-08-11 18:52:58,394489663925438,desktop,yahoo,,,FR
428,,2023-06-17 19:47:35,2023-06-17 20:38:22,394489663925438,desktop,yahoo,,,FR
429,,2023-09-12 22:19:03,2023-09-12 23:16:49,394489663925438,desktop,yahoo,,,FR
430,,2023-12-31 23:21:52,2023-12-31 23:52:34,394489663925438,desktop,yahoo,,,FR
431,,2023-09-18 16:04:05,2023-09-18 16:20:03,179217153852317,mobile,bing,ios,FR,FR
432,,2023-05-07 09:11:48,2023-05-07 09:26:15,179217153852317,mobile,bing,ios,FR,FR
433,,2023-06-04 12:43:27,2023-06-04 12:56:04,179217153852317,mobile,bing,ios,FR,FR
434,,2023-09-27 17:41:16,2023-09-27 18:16:31,179217153852317,mobile,bing,ios,FR,FR
435,,2023-08-18 02:19:03,2023-08-18 02:33:26,566414781588884,desktop,google,,,
436,,2023-05-24 23:55:57,2023-05-25 00:34:45,566414781588884,desktop,google,,,
437,,2023-11-28 21:11:44,2023-11-28 21:17:58,566414781588884,desktop,google,,,
438,,2023-07-29 12:00:51,2023-07-29 12:41:33,273879002130210,desktop,google,,,FR
439,,2023-09-03 02:42:55,2023-09-03 03:09:57,273879002130210,desktop,google,,,FR
440,,2023-09-21 10:22:45,2023-09-21 11:15:34,273879002130210,desktop,google,,,FR
441,,2023-01-15 13:40:14,2023-01-15 14:33:51,273879002130210,desktop,google,,,FR
442,,2023-05-06 13:32:29,2023-05-06 13:53:35,157068585581702,,,,,FR
443,,2023-01-17 22:42:43,2023-01-17 23:11:56,157068585581702,,,,,FR
444,,2023-09-26 22:16:22,2023-09-26 22:47:38,157068585581702,,,,,FR
445,,2023-06-09 17:06:51,2023-06-09 17:37:34,157068585581702,,,,,FR
446,,2023-06-09 01:09:55,2023-06-09 01:31:06,157068585581702,,,,,FR
447,,2023-11-21 07:49:22,2023-11-21 07:52:25,157068585581702,,,,,FR
448,,2023-07-14 13:58:22,2023-07-14 14:54:27,157068585581702,,,,,FR
449,,2023-05-10 23:58:13,2023-05-11 00:01:14,185447159858212,mobile,bing,android,FR,FR
450,,2023-10-28 22:57:25,2023-10-28 23:01:39,185447159858212,mobile,bing,android,FR,FR
451,,2023-08-26 21:07:12,2023-08-26 21:39:59,258344410387945,,google,,,
452,,2023-02-21 08:02:58,2023-02-21 08:39:37,258344410387945,,google,,,
453,,2023-10-11 03:59:24,2023-10-11 04:51:27,258344410387945,,google,,,
454,,2023-07-25 22:48:29,2023-07-25 23:40:00,258344410387945,,google,,,
455,,2023-06-02 03:26:10,2023-06-02 04:05:26,294675842327518,desktop,google,,,FR
456,,2023-11-29 23:33:31,2023-11-29 23:52:37,294675842327518,desktop,google,,,FR
457,,2023-06-22 16:27:07,2023-06-22 17:23:16,294675842327518,desktop,google,,,FR
458,,2023-07-19 11:02:08,2023-07-19 11:42:36,294675842327518,desktop,google,,,FR
459,,2023-03-15 09:50:59,2023-03-15 10:38:11,965229680280374,mobile,google,,FR,FR
460,,2023-03-24 12:08:26,2023-03-24 13:07:55,965229680280374,mobile,google,,FR,FR
461,,2023-10-28 19:07:35,2023-10-28 19:48:36,965229680280374,mobile,google,,FR,FR
462,,2023-03-30 06:22:28,2023-03-30 06:57:47,207684383021271,mobile,google,ios,04,FR
463,,2023-12-09 05:28:44,2023-12-09 05:31:38,207684383021271,mobile,google,ios,04,FR
464,,2023-01-16 00:49:38,2023-01-16 01:37:33,207684383021271,mobile,google,ios,04,FR
465,,2023-09-21 08:13:23,2023-09-21 08:56:04,207684383021271,mobile,google,ios,04,FR
466,,2023-07-22 21:44:19,2023-07-22 22:08:46,207684383021271,mobile,google,ios,04,FR
467,,2023-04-23 22:04:14,2023-04-23 22:57:32,224962479183714,mobile,,android,FR,
468,,2023-07-12 19:58:08,2023-07-12 20:47:07,224962479183714,mobile,,android,FR,
469,,2023-03-15 06:14:12,2023-03-15 06:18:58,966366688769496,mobile,bing,ios,FR,SP
470,,2023-01-24 01:56:59,2023-01-24 01:59:43,966366688769496,mobile,bing,ios,FR,SP
471,,2023-10-19 03:34:13,2023-10-19 03:54:08,966366688769496,mobile,bing,ios,FR,SP
472,,2023-01-04 23:23:10,2023-01-05 00:06:29,966366688769496,mobile,bing,ios,FR,SP
473,,2023-08-07 09:16:15,2023-08-07 09:42:30,966366688769496,mobile,bing,ios,FR,SP
474,,2023-04-27 21:38:53,2023-04-27 22:03:29,873339348907227,desktop,bing,,,DE
475,,2023-11-05 09:23:33,2023-11-05 09:41:56,873339348907227,desktop,bing,,,DE
476,,2023-08-23 12:05:39,2023-08-23 12:27:27,939518861019378,desktop,google,,,
477,,2023-10-20 07:18:50,2023-10-20 07:44:42,939518861019378,desktop,google,,,
478,,2023-12-05 04:26:07,2023-12-05 04:57:04,939518861019378,desktop,google,,,
479,,2023-01-09 06:09:24,2023-01-09 06:37:23,939518861019378,desktop,google,,,
480,,2023-02-03 14:34:20,2023-02-03 14:35:07,939518861019378,desktop,google,,,
481,,2023-10-16 16:02:23,2023-10-16 17:00:49,219765865396813,,google,,,FR
482,,2023-03-21 06:22:05,2023-03-21 06:34:55,219765865396813,,google,,,FR
483,,2023-01-03 11:37:32,2023-01-03 12:36:35,219765865396813,,google,,,FR
484,,2023-01-10 02:12:49,2023-01-10 03:06:54,219765865396813,,google,,,FR
485,,2023-07-02 08:09:14,2023-07-02 08:32:10,219765865396813,,google,,,FR
486,,2023-05-06 06:27:04,2023-05-06 06:40:54,968749586073721,mobile,google,android,FR,FR
487,,2023-03-30 21:00:46,2023-03-30 21:24:30,968749586073721,mobile,google,android,FR,FR
488,,2023-04-06 11:42:22,2023-04-06 12:33:59,968749586073721,mobile,google,android,FR,FR
489,,2023-04-14 04:28:00,2023-04-14 04:52:47,968749586073721,mobile,google,android,FR,FR
490,,2023-05-19 08:43:49,2023-05-19 09:25:54,968749586073721,mobile,google,android,FR,FR
491,,2023-01-14 23:53:10,2023-01-15 00:34:50,968749586073721,mobile,google,android,FR,FR
492,,2023-06-07 23:16:52,2023-06-08 00:16:24,197813134050046,mobile,,ios,EN,FR
493,,2023-04-29 12:52:25,2023-04-29 13:08:43,197813134050046,mobile,,ios,EN,FR
494,,2023-06-09 04:44:09,2023-06-09 05:28:44,197813134050046,mobile,,ios,EN,FR
495,,2023-07-14 06:55:05,2023-07-14 07:09:53,610655312636297,desktop,,,,SP
496,,2023-01-16 12:47:55,2023-01-16 13:32:22,610655312636297,desktop,,,,SP
497,,2023-10-20 11:33:52,2023-10-20 12:20:27,922394126213540,mobile,,ios,FR,FR
498,,2023-06-25 17:50:25,2023-06-25 17:57:22,922394126213540,mobile,,ios,FR,FR
499,,2023-06-27 23:43:56,2023-06-27 23:59:53,922394126213540,mobile,,ios,FR,FR
500,,2023-01-04 17:42:03,2023-01-04 18:40:38,286560968647134,mobile,google,ios,FR,DE
501,,2023-04-19 08:27:53,2023-04-19 09:19:02,286560968647134,mobile,google,ios,FR,DE
502,,2023-11-07 01:03:06,2023-11-07 01:27:40,271567195574876,mobile,bing,android,FR,FR
503,,2023-07-17 22:06:16,2023-07-17 22:25:29,271567195574876,mobile,bing,android,FR,FR
504,,2023-12-07 13:42:24,2023-12-07 13:58:29,271567195574876,mobile,bing,android,FR,FR
505,,2023-08-01 16:25:00,2023-08-01 16:28:43,292834813100603,mobile,bing,ios,EN,FR
506,,2023-05-18 03:38:33,2023-05-18 03:59:26,292834813100603,mobile,bing,ios,EN,FR
507,,2023-10-09 00:22:10,2023-10-09 00:49:26,292834813100603,mobile,bing,ios,EN,FR
508,,2023-09-16 01:48:30,2023-09-16 02:39:55,292834813100603,mobile,bing,ios,EN,FR
509,,2023-07-23 23:28:06,2023-07-24 00:06:21,221094436190509,mobile,google,android,EN,FR
510,,2023-09-23 00:44:09,2023-09-23 01:04:46,221094436190509,mobile,google,android,EN,FR
511,,2023-03-19 10:47:45,2023-03-19 11:47:29,331193184361109,mobile,google,ios,FR,FR
512,,2023-10-18 11:13:24,2023-10-18 11:38:33,331193184361109,mobile,google,ios,FR,FR
513,,2023-01-22 15:07:16,2023-01-22 15:16:36,331193184361109,mobile,google,ios,FR,FR
514,,2023-11-13 19:07:13,2023-11-13 19:17:02,331193184361109,mobile,google,ios,FR,FR
515,,2023-02-17 09:05:20,2023-02-17 09:08:18,331193184361109,mobile,google,ios,FR,FR
516,,2023-07-12 05:47:12,2023-07-12 05:50:12,153428325341414,desktop,google,,,FR
517,,2023-07-19 13:50:29,2023-07-19 14:39:54,153428325341414,desktop,google,,,FR
518,,2023-02-18 05:01:46,2023-02-18 05:27:46,153428325341414,desktop,google,,,FR
519,,2023-09-10 14:59:27,2023-09-10 15:29:10,153428325341414,desktop,google,,,FR
520,,2023-01-08 18:03:52,2023-01-08 18:32:11,153428325341414,desktop,google,,,FR
521,,2023-10-16 15:17:22,2023-10-16 15:57:30,153428325341414,desktop,google,,,FR
522,,2023-05-06 07:25:30,2023-05-06 07:46:18,153428325341414,desktop,google,,,FR
523,,2023-02-22 19:23:49,2023-02-22 19:42:12,153428325341414,desktop,google,,,FR
524,,2023-03-03 23:28:12,2023-03-03 23:41:46,306364290823232,mobile,,ios,FR,FR
525,,2023-05-01 09:05:30,2023-05-01 09:20:58,306364290823232,mobile,,ios,FR,FR
526,,2023-10-21 04:22:10,2023-10-21 05:18:40,131919161858250,mobile,google,android,FR,FR
527,,2023-12-28 06:29:52,2023-12-28 06:56:26,131919161858250,mobile,google,android,FR,FR
528,,2023-04-02 07:54:37,2023-04-02 07:58:47,131919161858250,mobile,google,android,FR,FR
529,,2023-12-27 03:32:36,2023-12-27 03:35:18,131919161858250,mobile,google,android,FR,FR
530,,2023-01-04 04:34:04,2023-01-04 05:28:39,131919161858250,mobile,google,android,FR,FR
531,,2023-02-03 16:51:27,2023-02-03 17:09:54,131919161858250,mobile,google,android,FR,FR
532,,2023-06-11 20:30:07,2023-06-11 21:06:17,131919161858250,mobile,google,android,FR,FR
533,,2023-01-01 09:05:10,2023-01-01 09:10:21,304398745642734,mobile,,ios,FR,FR
534,,2023-01-07 01:15:13,2023-01-07 01:26:42,304398745642734,mobile,,ios,FR,FR
535,,2023-12-10 00:08:16,2023-12-10 00:24:55,304398745642734,mobile,,ios,FR,FR
536,,2023-01-27 22:36:21,2023-01-27 22:44:34,304398745642734,mobile,,ios,FR,FR
537,,2023-08-24 12:08:15,2023-08-24 12:58:35,304398745642734,mobile,,ios,FR,FR
538,,2023-10-25 23:41:41,2023-10-26 00:07:36,304398745642734,mobile,,ios,FR,FR
539,,2023-10-31 17:57:45,2023-10-31 18:51:13,304398745642734,mobile,,ios,FR,FR
540,,2023-07-23 03:07:26,2023-07-23 04:00:51,156818008080611,mobile,,ios,861,FR
541,,2023-09-08 17:14:09,2023-09-08 17:14:52,156818008080611,mobile,,ios,861,FR
542,,2023-10-04 05:44:36,2023-10-04 06:03:54,156818008080611,mobile,,ios,861,FR
543,,2023-10-21 13:56:35,2023-10-21 14:24:03,156818008080611,mobile,,ios,861,FR
544,,2023-08-10 20:16:41,2023-08-10 21:04:45,239882298420445,mobile,google,android,FR,FR
