,session_id,session_started_at,session_ended_at,user_id,device_type,device_browser,device_operating_system,device_language,country,session_duration,session_weekday,day_period,time_btw_sessions
182,1037667134.0,2023-05-24 15:36:50,2023-05-24 16:07:27,102698007271994,mobile,,ios,FR,FR,0 days 00:30:37,2,afternoon,102 days 22:32:11
183,317240195.0,2023-07-09 06:13:20,2023-07-09 06:53:27,102698007271994,mobile,,ios,FR,FR,0 days 00:40:07,6,morning,45 days 14:05:53
184,1944440196.0,2023-07-30 04:46:55,2023-07-30 05:29:16,102698007271994,mobile,,ios,FR,FR,0 days 00:42:21,6,night,20 days 21:53:28
185,824381870.0,2023-08-20 00:50:17,2023-08-20 01:08:12,102698007271994,mobile,,ios,FR,FR,0 days 00:17:55,6,night,20 days 19:21:01
186,1375206410.0,2023-11-02 22:11:48,2023-11-02 22:13:06,102698007271994,mobile,,ios,FR,FR,0 days 00:01:18,3,evening,74 days 21:03:36
187,562686143.0,2023-01-18 10:20:41,2023-01-18 10:56:48,102733830431458,mobile,,,EN,,0 days 00:36:07,2,morning,
188,3194416748.0,2023-07-31 15:33:30,2023-07-31 15:59:21,102733830431458,mobile,,,EN,,0 days 00:25:51,0,afternoon,194 days 04:36:42
189,3586543086.0,2023-08-11 14:28:33,2023-08-11 15:12:17,102733830431458,mobile,,,EN,,0 days 00:43:44,4,afternoon,10 days 22:29:12
190,1768888176.0,2023-12-08 05:11:07,2023-12-08 05:12:02,102733830431458,mobile,,,EN,,0 days 00:00:55,4,night,118 days 13:58:50
191,,2023-04-02 01:10:20,2023-04-02 01:54:39,102823891261197,mobile,google,android,Other,FR,0 days 00:44:19,6,night,
192,,2023-10-23 23:42:10,2023-10-24 00:25:52,102823891261197,mobile,google,android,Other,FR,0 days 00:43:42,0,evening,204 days 21:47:31
193,1420667797.0,2023-05-06 05:36:10,2023-05-06 05:45:53,102919945113142,mobile,,ios,FR,FR,0 days 00:09:43,5,night,
194,650025897.0,2023-07-04 01:39:31,2023-07-04 01:52:15,102919945113142,mobile,,ios,FR,FR,0 days 00:12:44,1,night,58 days 19:53:38
195,1392462597.0,2023-10-01 03:56:10,2023-10-01 04:14:11,102919945113142,mobile,,ios,FR,FR,0 days 00:18:01,6,night,89 days 02:03:55
196,4021668025.0,2023-11-11 15:44:03,2023-11-11 16:16:10,102919945113142,mobile,,ios,FR,FR,0 days 00:32:07,5,afternoon,41 days 11:29:52
197,,2023-03-27 23:54:29,2023-03-28 00:28:26,102921096200031,desktop,google,windows,,FR,0 days 00:33:57,0,evening,
198,,2023-12-07 09:54:14,2023-12-07 10:06:20,102921096200031,desktop,google,windows,,FR,0 days 00:12:06,3,morning,254 days 09:25:48
199,1507058500.0,2023-11-20 09:09:05,2023-11-20 09:32:45,102939450998566,mobile,,android,FR,DE,0 days 00:23:40,0,morning,
200,4049419642.0,2023-12-05 13:41:22,2023-12-05 13:46:31,102939450998566,mobile,,android,FR,DE,0 days 00:05:09,1,afternoon,15 days 04:08:37
201,2662699943.0,2023-07-04 15:38:56,2023-07-04 16:17:41,102968658569209,mobile,google,ios,EN,FR,0 days 00:38:45,1,afternoon,
202,3356961823.0,2023-02-16 15:55:45,2023-02-16 16:22:23,102974134941467,,google,,,FR,0 days 00:26:38,3,afternoon,
203,77320962.0,2023-03-22 15:30:01,2023-03-22 15:58:02,102974134941467,,google,,,FR,0 days 00:28:01,2,afternoon,33 days 23:07:38
204,383153961.0,2023-11-18 03:03:37,2023-11-18 03:05:18,102974134941467,,google,,,FR,0 days 00:01:41,5,night,240 days 11:05:35
205,,2023-08-15 13:22:02,2023-08-15 13:58:36,103033867285124,mobile,,android,FR,FR,0 days 00:36:34,1,afternoon,
206,,2023-10-01 06:45:15,2023-10-01 07:08:28,103033867285124,mobile,,android,FR,FR,0 days 00:23:13,6,morning,46 days 16:46:39
207,,2023-11-07 15:32:18,2023-11-07 15:52:22,103033867285124,mobile,,android,FR,FR,0 days 00:20:04,1,afternoon,37 days 08:23:50
208,4125258385.0,2023-07-12 07:57:21,2023-07-12 08:22:01,103089871077853,mobile,,ios,FR,,0 days 00:24:40,2,morning,
209,1944605351.0,2023-09-25 01:19:56,2023-09-25 01:53:06,103089871077853,mobile,,ios,FR,,0 days 00:33:10,0,night,74 days 16:57:55
210,1780170334.0,2023-12-23 10:51:46,2023-12-23 11:06:10,103089871077853,mobile,,ios,FR,,0 days 00:14:24,5,morning,89 days 08:58:40
211,3156122567.0,2023-01-19 11:11:55,2023-01-19 12:06:02,103316227812815,mobile,google,android,,,0 days 00:54:07,3,morning,
212,2101519280.0,2023-01-19 16:21:43,2023-01-19 16:24:14,103316227812815,mobile,google,android,,,0 days 00:02:31,3,afternoon,0 days 04:15:41
213,648969276.0,2023-08-20 11:21:38,2023-08-20 11:49:47,103316227812815,mobile,google,android,,,0 days 00:28:09,6,morning,212 days 18:57:24
214,3042335508.0,2023-11-11 05:24:24,2023-11-11 05:48:46,103316227812815,mobile,google,android,,,0 days 00:24:22,5,night,82 days 17:34:37
215,2829324669.0,2023-04-08 02:50:13,2023-04-08 03:36:25,103406228436188,mobile,,android,FR,FR,0 days 00:46:12,5,night,
216,3666049328.0,2023-04-23 10:50:15,2023-04-23 11:27:55,103406228436188,mobile,,android,FR,FR,0 days 00:37:40,6,morning,15 days 07:13:50
217,1547900798.0,2023-06-14 14:48:25,2023-06-14 15:23:36,103547280804527,mobile,,ios,EN,,0 days 00:35:11,2,afternoon,
218,4140350064.0,2023-08-27 18:04:47,2023-08-27 18:24:31,103547280804527,mobile,,ios,EN,,0 days 00:19:44,6,evening,74 days 02:41:11
219,2865403781.0,2023-05-01 14:19:36,2023-05-01 14:22:01,103599953104426,mobile,google,android,EN,FR,0 days 00:02:25,0,afternoon,
220,4244638963.0,2023-06-21 18:09:26,2023-06-21 18:17:14,103599953104426,mobile,google,android,EN,FR,0 days 00:07:48,2,evening,51 days 03:47:25
221,3806882.0,2023-09-12 10:09:08,2023-09-12 10:46:11,103599953104426,mobile,google,android,EN,FR,0 days 00:37:03,1,morning,82 days 15:51:54
222,1202616319.0,2023-11-03 17:50:54,2023-11-03 17:57:49,103599953104426,mobile,google,android,EN,FR,0 days 00:06:55,4,afternoon,52 days 07:04:43
223,2817648973.0,2023-12-23 02:19:00,2023-12-23 02:37:30,103599953104426,mobile,google,android,EN,FR,0 days 00:18:30,5,night,49 days 08:21:11
224,89229931.0,2023-07-12 00:59:00,2023-07-12 01:32:34,103605300166341,mobile,google,ios,FR,FR,0 days 00:33:34,2,night,
225,841372452.0,2023-12-25 23:20:39,2023-12-25 23:25:41,103605300166341,mobile,google,ios,FR,FR,0 days 00:05:02,0,evening,166 days 21:48:05
226,1768113199.0,2023-12-29 12:43:59,2023-12-29 13:13:28,103605300166341,mobile,google,ios,FR,FR,0 days 00:29:29,4,afternoon,3 days 13:18:18
227,3914843573.0,2023-05-17 01:48:30,2023-05-17 01:59:38,103613500028652,mobile,yahoo,ios,FR,PT,0 days 00:11:08,2,night,
228,1337347273.0,2023-07-10 02:54:57,2023-07-10 03:30:59,103613500028652,mobile,yahoo,ios,FR,PT,0 days 00:36:02,0,night,54 days 00:55:19
229,299839534.0,2023-10-30 21:08:21,2023-10-30 21:59:57,103613500028652,mobile,yahoo,ios,FR,PT,0 days 00:51:36,0,evening,112 days 17:37:22
230,2380624872.0,2023-05-08 02:47:16,2023-05-08 03:21:55,103624796487963,mobile,google,ios,EN,FR,0 days 00:34:39,0,night,
231,2877182955.0,2023-06-23 13:00:23,2023-06-23 13:10:10,103624796487963,mobile,google,ios,EN,FR,0 days 00:09:47,4,afternoon,46 days 09:38:28
232,2899502724.0,2023-09-01 22:11:09,2023-09-01 22:51:23,103624796487963,mobile,google,ios,EN,FR,0 days 00:40:14,4,evening,70 days 09:00:59
233,154911346.0,2023-09-15 20:58:21,2023-09-15 21:25:02,103624796487963,mobile,google,ios,EN,FR,0 days 00:26:41,4,evening,13 days 22:06:58
234,411505709.0,2023-02-01 04:14:53,2023-02-01 04:15:44,103648735879203,mobile,google,ios,FR,FR,0 days 00:00:51,2,night,
235,87766556.0,2023-04-08 18:46:31,2023-04-08 19:44:18,103648735879203,mobile,google,ios,FR,FR,0 days 00:57:47,5,evening,66 days 14:30:47
236,2990970174.0,2023-07-04 17:58:40,2023-07-04 18:47:11,103648735879203,mobile,google,ios,FR,FR,0 days 00:48:31,1,afternoon,86 days 22:14:22
237,513500387.0,2023-08-28 08:12:18,2023-08-28 08:53:05,103648735879203,mobile,google,ios,FR,FR,0 days 00:40:47,0,morning,54 days 13:25:07
238,1232616536.0,2023-09-18 21:35:29,2023-09-18 22:15:48,103648735879203,mobile,google,ios,FR,FR,0 days 00:40:19,0,evening,21 days 12:42:24
239,3230415020.0,2023-11-02 14:49:38,2023-11-02 15:03:31,103648735879203,mobile,google,ios,FR,FR,0 days 00:13:53,3,afternoon,44 days 16:33:50
240,2104047509.0,2023-12-04 20:13:18,2023-12-04 20:13:50,103648735879203,mobile,google,ios,FR,FR,0 days 00:00:32,0,evening,32 days 05:09:47
241,2266238678.0,2023-12-13 21:52:32,2023-12-13 22:29:53,103648735879203,mobile,google,ios,FR,FR,0 days 00:37:21,2,evening,9 days 01:38:42
242,1807239364.0,2023-12-17 04:08:26,2023-12-17 04:58:04,103648735879203,mobile,google,ios,FR,FR,0 days 00:49:38,6,night,3 days 05:38:33
243,1057572106.0,2023-01-31 18:11:17,2023-01-31 18:56:59,103659383835807,desktop,yahoo,windows,,FR,0 days 00:45:42,1,evening,
244,1116945686.0,2023-12-25 07:59:08,2023-12-25 08:48:48,103659383835807,desktop,yahoo,windows,,FR,0 days 00:49:40,0,morning,327 days 13:02:09
245,872361410.0,2023-03-16 03:47:50,2023-03-16 04:24:14,103680615963699,mobile,,ios,FR,FR,0 days 00:36:24,3,night,
246,3186097263.0,2023-03-28 02:09:52,2023-03-28 02:44:35,103680615963699,mobile,,ios,FR,FR,0 days 00:34:43,1,night,11 days 21:45:38
247,1843414621.0,2023-06-02 02:45:04,2023-06-02 03:08:30,103680615963699,mobile,,ios,FR,FR,0 days 00:23:26,4,night,66 days 00:00:29
248,1218054335.0,2023-09-08 12:11:53,2023-09-08 12:55:06,103680615963699,mobile,,ios,FR,FR,0 days 00:43:13,4,afternoon,98 days 09:03:23
249,3880471196.0,2023-12-13 11:00:28,2023-12-13 11:55:43,103680615963699,mobile,,ios,FR,FR,0 days 00:55:15,2,morning,95 days 22:05:22
250,2462686769.0,2023-08-27 23:03:29,2023-08-27 23:41:39,103683456724119,desktop,,windows,,FR,0 days 00:38:10,6,evening,
251,3476468738.0,2023-06-19 02:33:26,2023-06-19 03:15:04,103721630472432,mobile,google,ios,FR,FR,0 days 00:41:38,0,night,
252,2059863480.0,2023-08-02 10:35:34,2023-08-02 10:57:09,103721630472432,mobile,google,ios,FR,FR,0 days 00:21:35,2,morning,44 days 07:20:30
253,2307271109.0,2023-12-12 22:33:16,2023-12-12 23:30:46,103721630472432,mobile,google,ios,FR,FR,0 days 00:57:30,1,evening,132 days 11:36:07
254,311248947.0,2023-08-30 21:47:53,2023-08-30 22:28:22,103745124561991,mobile,google,ios,FR,,0 days 00:40:29,2,evening,
255,1679682286.0,2023-02-09 21:22:35,2023-02-09 21:36:23,103825776953058,mobile,google,android,FR,,0 days 00:13:48,3,evening,
256,104545745.0,2023-03-02 09:51:35,2023-03-02 10:32:20,103825776953058,mobile,google,android,FR,,0 days 00:40:45,3,morning,20 days 12:15:12
257,2941490528.0,2023-03-09 16:12:42,2023-03-09 16:47:14,103825776953058,mobile,google,android,FR,,0 days 00:34:32,3,afternoon,7 days 05:40:22
258,4278518081.0,2023-03-16 21:40:50,2023-03-16 22:23:59,103825776953058,mobile,google,android,FR,,0 days 00:43:09,3,evening,7 days 04:53:36
259,3044866596.0,2023-05-25 12:47:10,2023-05-25 13:13:27,103825776953058,mobile,google,android,FR,,0 days 00:26:17,3,afternoon,69 days 14:23:11
260,2354760871.0,2023-03-19 19:34:44,2023-03-19 19:50:34,103839733964699,desktop,google,windows,,FR,0 days 00:15:50,6,evening,
261,2582631410.0,2023-06-14 19:54:21,2023-06-14 20:10:42,103839733964699,desktop,google,windows,,FR,0 days 00:16:21,2,evening,87 days 00:03:47
262,867964995.0,2023-06-21 12:46:25,2023-06-21 13:05:58,103839733964699,desktop,google,windows,,FR,0 days 00:19:33,2,afternoon,6 days 16:35:43
263,1236560374.0,2023-08-27 00:13:31,2023-08-27 00:55:36,103839733964699,desktop,google,windows,,FR,0 days 00:42:05,6,night,66 days 11:07:33
264,3777803397.0,2023-10-21 15:51:17,2023-10-21 16:38:39,103839733964699,desktop,google,windows,,FR,0 days 00:47:22,5,afternoon,55 days 14:55:41
265,441153748.0,2023-01-31 21:34:45,2023-01-31 21:48:45,103868335212557,desktop,bing,windows,,FR,0 days 00:14:00,1,evening,
266,496006360.0,2023-07-31 10:15:34,2023-07-31 10:35:21,103868335212557,desktop,bing,windows,,FR,0 days 00:19:47,0,morning,180 days 12:26:49
267,1308476193.0,2023-09-26 11:23:47,2023-09-26 12:18:41,103868335212557,desktop,bing,windows,,FR,0 days 00:54:54,1,morning,57 days 00:48:26
268,2761283895.0,2023-12-04 02:39:10,2023-12-04 03:28:08,103868335212557,desktop,bing,windows,,FR,0 days 00:48:58,0,night,68 days 14:20:29
269,1294112762.0,2023-12-26 04:16:10,2023-12-26 04:45:35,103868335212557,desktop,bing,windows,,FR,0 days 00:29:25,1,night,22 days 00:48:02
270,653534796.0,2023-01-13 15:31:21,2023-01-13 15:57:31,103873226622367,desktop,google,windows,,FR,0 days 00:26:10,4,afternoon,
271,1649168091.0,2023-03-16 21:25:55,2023-03-16 22:24:23,103873226622367,desktop,google,windows,,FR,0 days 00:58:28,3,evening,62 days 05:28:24
272,2451922407.0,2023-04-10 20:00:15,2023-04-10 20:25:11,103873226622367,desktop,google,windows,,FR,0 days 00:24:56,0,evening,24 days 21:35:52
273,3463694027.0,2023-05-30 08:02:10,2023-05-30 08:23:08,103873986301595,mobile,google,,EN,FR,0 days 00:20:58,1,morning,
274,4215738060.0,2023-08-19 10:08:23,2023-08-19 10:54:35,103873986301595,mobile,google,,EN,FR,0 days 00:46:12,5,morning,81 days 01:45:15
275,,2023-03-21 21:41:16,2023-03-21 21:42:17,103926682891259,desktop,google,windows,,FR,0 days 00:01:01,1,evening,
276,,2023-04-16 17:38:29,2023-04-16 18:04:31,103926682891259,desktop,google,windows,,FR,0 days 00:26:02,6,afternoon,25 days 19:56:12
277,,2023-07-02 12:22:07,2023-07-02 12:54:04,103926682891259,desktop,google,windows,,FR,0 days 00:31:57,6,afternoon,76 days 18:17:36
278,,2023-11-20 10:47:41,2023-11-20 11:07:45,103926682891259,desktop,google,windows,,FR,0 days 00:20:04,0,morning,140 days 21:53:37
279,1371383052.0,2023-04-04 21:12:34,2023-04-04 22:04:00,104055368144967,mobile,bing,android,FR,FR,0 days 00:51:26,1,evening,
280,3129441226.0,2023-09-03 06:35:50,2023-09-03 06:54:43,104055368144967,mobile,bing,android,FR,FR,0 days 00:18:53,6,morning,151 days 08:31:50
281,1291313780.0,2023-10-22 02:33:11,2023-10-22 03:31:06,104055368144967,mobile,bing,android,FR,FR,0 days 00:57:55,6,night,48 days 19:38:28
282,2328034552.0,2023-01-12 00:46:04,2023-01-12 00:52:11,104190425842107,desktop,google,windows,,FR,0 days 00:06:07,3,night,
283,2879275205.0,2023-02-21 19:26:24,2023-02-21 19:37:36,104190425842107,desktop,google,windows,,FR,0 days 00:11:12,1,evening,40 days 18:34:13
284,1629955324.0,2023-04-06 07:44:33,2023-04-06 08:39:49,104190425842107,desktop,google,windows,,FR,0 days 00:55:16,3,morning,43 days 12:06:57
285,49533612.0,2023-06-18 03:02:36,2023-06-18 03:04:19,104190425842107,desktop,google,windows,,FR,0 days 00:01:43,6,night,72 days 18:22:47
286,3277246585.0,2023-11-25 05:58:46,2023-11-25 06:29:44,104195294076565,mobile,,android,,,0 days 00:30:58,5,night,
287,1625000693.0,2023-11-27 10:59:47,2023-11-27 11:43:26,104195294076565,mobile,,android,,,0 days 00:43:39,0,morning,2 days 04:30:03
288,1572037033.0,2023-05-14 23:49:27,2023-05-15 00:49:21,104309782420639,desktop,,windows,,FR,0 days 00:59:54,6,evening,
289,3224377327.0,2023-12-11 12:22:19,2023-12-11 13:21:11,104309782420639,desktop,,windows,,FR,0 days 00:58:52,0,afternoon,210 days 11:32:58
290,2286353215.0,2023-01-05 09:40:31,2023-01-05 10:23:47,104313051166272,mobile,google,android,,FR,0 days 00:43:16,3,morning,
291,3483509001.0,2023-01-25 10:06:54,2023-01-25 10:50:24,104313051166272,mobile,google,android,,FR,0 days 00:43:30,2,morning,19 days 23:43:07
292,537325860.0,2023-04-16 19:20:40,2023-04-16 19:37:36,104313051166272,mobile,google,android,,FR,0 days 00:16:56,6,evening,81 days 08:30:16
293,3301674559.0,2023-12-23 06:11:08,2023-12-23 06:26:24,104313051166272,mobile,google,android,,FR,0 days 00:15:16,5,morning,250 days 10:33:32
294,1943589003.0,2023-04-03 14:26:34,2023-04-03 14:38:33,104313321232361,mobile,bing,ios,FR,UK,0 days 00:11:59,0,afternoon,
295,3442451040.0,2023-06-17 12:37:36,2023-06-17 13:19:58,104313321232361,mobile,bing,ios,FR,UK,0 days 00:42:22,5,afternoon,74 days 21:59:03
296,3492208541.0,2023-03-09 07:36:11,2023-03-09 07:44:15,104358483517294,mobile,google,ios,FR,FR,0 days 00:08:04,3,morning,
297,3104231492.0,2023-04-23 02:48:46,2023-04-23 02:58:43,104358483517294,mobile,google,ios,FR,FR,0 days 00:09:57,6,night,44 days 19:04:31
298,2354346215.0,2023-08-01 06:01:04,2023-08-01 06:40:27,104358483517294,mobile,google,ios,FR,FR,0 days 00:39:23,1,morning,100 days 03:02:21
299,605383458.0,2023-08-17 07:46:08,2023-08-17 08:02:53,104358483517294,mobile,google,ios,FR,FR,0 days 00:16:45,3,morning,16 days 01:05:41
300,3602730911.0,2023-08-26 15:17:58,2023-08-26 16:07:25,104358483517294,mobile,google,ios,FR,FR,0 days 00:49:27,5,afternoon,9 days 07:15:05
301,900933556.0,2023-11-22 14:19:41,2023-11-22 14:45:31,104358483517294,mobile,google,ios,FR,FR,0 days 00:25:50,2,afternoon,87 days 22:12:16
302,1461479936.0,2023-11-27 10:39:10,2023-11-27 10:50:53,104358483517294,mobile,google,ios,FR,FR,0 days 00:11:43,0,morning,4 days 19:53:39
303,1455958971.0,2023-01-18 15:46:07,2023-01-18 15:58:00,104404888125841,desktop,,windows,,FR,0 days 00:11:53,2,afternoon,
304,878039828.0,2023-10-22 03:09:19,2023-10-22 03:38:27,104404888125841,desktop,,windows,,FR,0 days 00:29:08,6,night,276 days 11:11:19
305,3214446042.0,2023-12-18 17:08:18,2023-12-18 17:58:02,104404888125841,desktop,,windows,,FR,0 days 00:49:44,0,afternoon,57 days 13:29:51
306,3294314911.0,2023-02-22 05:26:36,2023-02-22 05:57:36,104416485675859,mobile,google,android,,FR,0 days 00:31:00,2,night,
307,1511883747.0,2023-06-14 13:22:48,2023-06-14 13:36:47,104416485675859,mobile,google,android,,FR,0 days 00:13:59,2,afternoon,112 days 07:25:12
308,3293439178.0,2023-09-29 09:20:15,2023-09-29 09:56:58,104416485675859,mobile,google,android,,FR,0 days 00:36:43,4,morning,106 days 19:43:28
309,781537062.0,2023-11-09 01:05:39,2023-11-09 01:11:10,104416485675859,mobile,google,android,,FR,0 days 00:05:31,3,night,40 days 15:08:41
310,332220884.0,2023-03-01 00:40:22,2023-03-01 01:04:00,104444147362137,mobile,google,ios,FR,FR,0 days 00:23:38,2,night,
311,3822747053.0,2023-07-29 12:31:02,2023-07-29 12:35:15,104444147362137,mobile,google,ios,FR,FR,0 days 00:04:13,5,afternoon,150 days 11:27:02
312,3537112047.0,2023-12-18 02:50:30,2023-12-18 03:22:05,104444147362137,mobile,google,ios,FR,FR,0 days 00:31:35,0,night,141 days 14:15:15
313,1296824254.0,2023-03-21 07:23:12,2023-03-21 08:01:08,104448787090283,desktop,google,windows,,FR,0 days 00:37:56,1,morning,
314,1678254743.0,2023-06-10 16:47:32,2023-06-10 17:06:35,104448787090283,desktop,google,windows,,FR,0 days 00:19:03,5,afternoon,81 days 08:46:24
315,3736300931.0,2023-06-25 14:29:24,2023-06-25 14:58:03,104448787090283,desktop,google,windows,,FR,0 days 00:28:39,6,afternoon,14 days 21:22:49
316,3508664503.0,2023-08-06 06:36:39,2023-08-06 06:56:08,104448787090283,desktop,google,windows,,FR,0 days 00:19:29,6,morning,41 days 15:38:36
317,3911900916.0,2023-09-09 04:53:05,2023-09-09 05:17:57,104448787090283,desktop,google,windows,,FR,0 days 00:24:52,5,night,33 days 21:56:57
318,238052736.0,2023-10-04 06:59:02,2023-10-04 07:53:03,104448787090283,desktop,google,windows,,FR,0 days 00:54:01,2,morning,25 days 01:41:05
319,176307488.0,2023-05-11 09:02:21,2023-05-11 09:45:04,104486023247549,mobile,google,android,FR,FR,0 days 00:42:43,3,morning,
320,126955346.0,2023-06-13 21:14:01,2023-06-13 21:56:40,104486023247549,mobile,google,android,FR,FR,0 days 00:42:39,1,evening,33 days 11:28:57
321,1496177357.0,2023-09-23 05:39:13,2023-09-23 05:47:51,104486023247549,mobile,google,android,FR,FR,0 days 00:08:38,5,night,101 days 07:42:33
322,492875823.0,2023-01-15 06:19:48,2023-01-15 06:33:24,104666790699784,desktop,google,windows,,,0 days 00:13:36,6,morning,
323,3720734664.0,2023-03-06 12:44:49,2023-03-06 12:54:11,104666790699784,desktop,google,windows,,,0 days 00:09:22,0,afternoon,50 days 06:11:25
324,909757822.0,2023-07-07 04:43:03,2023-07-07 05:26:41,104666790699784,desktop,google,windows,,,0 days 00:43:38,4,night,122 days 15:48:52
325,1004964897.0,2023-09-15 20:56:01,2023-09-15 21:37:42,104666790699784,desktop,google,windows,,,0 days 00:41:41,4,evening,70 days 15:29:20
326,3220908688.0,2023-12-11 07:09:37,2023-12-11 07:55:12,104666790699784,desktop,google,windows,,,0 days 00:45:35,0,morning,86 days 09:31:55
327,2327575417.0,2023-05-09 09:58:37,2023-05-09 10:15:35,104721303726051,mobile,,ios,FR,FR,0 days 00:16:58,1,morning,
328,2681363292.0,2023-03-15 09:35:04,2023-03-15 10:05:20,104755292963164,desktop,yahoo,windows,,FR,0 days 00:30:16,2,morning,
329,3813809139.0,2023-03-30 19:50:06,2023-03-30 19:57:23,104755292963164,desktop,yahoo,windows,,FR,0 days 00:07:17,3,evening,15 days 09:44:46
330,757891674.0,2023-06-17 15:09:00,2023-06-17 15:22:52,104755292963164,desktop,yahoo,windows,,FR,0 days 00:13:52,5,afternoon,78 days 19:11:37
331,2108416315.0,2023-07-01 02:46:13,2023-07-01 03:32:40,104755292963164,desktop,yahoo,windows,,FR,0 days 00:46:27,5,night,13 days 11:23:21
332,2561370679.0,2023-10-17 14:24:13,2023-10-17 14:40:31,104755292963164,desktop,yahoo,windows,,FR,0 days 00:16:18,1,afternoon,108 days 10:51:33
333,3799959522.0,2023-12-06 16:25:08,2023-12-06 16:34:42,104755292963164,desktop,yahoo,windows,,FR,0 days 00:09:34,2,afternoon,50 days 01:44:37
334,2764602296.0,2023-01-23 15:15:38,2023-01-23 15:28:26,104831529449575,mobile,google,android,FR,FR,0 days 00:12:48,0,afternoon,
335,2784890939.0,2023-03-30 03:05:37,2023-03-30 03:53:28,104831529449575,mobile,google,android,FR,FR,0 days 00:47:51,3,night,65 days 11:37:11
336,625422449.0,2023-04-13 05:02:32,2023-04-13 06:01:29,104831529449575,mobile,google,android,FR,FR,0 days 00:58:57,3,night,14 days 01:09:04
